Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2009-12-31,55,55.220001,54.049999,54.130001,42.180111000000004,2189400,BA
2010-01-04,55.720001,56.389998999999996,54.79999900000001,56.18,43.777550000000005,6186700,BA
2010-01-05,56.25,58.279999000000004,56,58.02,45.211334,8867800,BA
2010-01-06,58.230000000000004,59.990002000000004,57.88000099999999,59.779999000000004,46.582802,8836500,BA
2010-01-07,59.509998,62.31000099999999,59.02,62.200001,48.46855500000001,14379100,BA
2010-01-08,61.540001,61.779999000000004,60.860001,61.59999800000001,48.001025999999996,7146600,BA
2010-01-11,61.95000099999999,62.09,60.509998,60.869999,47.43217500000001,5624900,BA
2010-01-12,60.07,61.200001,59.91,60.43,47.089321,5273800,BA
2010-01-13,60.610001,61.700001,60.349998,61.160000000000004,47.658146,4950400,BA
2010-01-14,61.029999000000004,61.619999,60.779999000000004,61.560001,47.969840999999995,3000400,BA
2010-01-15,61.529999000000004,61.560001,60.209999,60.82,47.393211,5067300,BA
2010-01-19,60.59999800000001,61.009998,59.959998999999996,60.650002,47.26073800000001,5427100,BA
2010-01-20,60.330002,60.57,58.529999000000004,60.200001,46.910079999999994,5374100,BA
2010-01-21,60.29999900000001,61.259998,58.900002,59.200001,46.130852000000004,5401300,BA
2010-01-22,58.619999,59.16999800000001,57.700001,57.77,45.016541,4743300,BA
2010-01-25,58.349998,58.75,57.5,57.779999000000004,45.024334,3489900,BA
2010-01-26,57.540001,58.5,57.230000000000004,57.709999,44.96978,4552000,BA
2010-01-27,58.839999999999996,62.080002,58.830002,61.93,48.258171000000004,14758500,BA
2010-01-28,62.150002,62.95000099999999,61.31000099999999,62.560001,48.749088,8862500,BA
2010-01-29,62.79999900000001,63.400002,60.32,60.59999800000001,47.221779000000005,8725400,BA
2010-02-01,60.740002000000004,61.860001,60.720001,61.700001,48.078945000000004,5919900,BA
2010-02-02,61.290001000000004,62,61,61.939999,48.26595300000001,7862300,BA
2010-02-03,61.52,61.79999900000001,60.849998,61.459998999999996,48.218883999999996,5480600,BA
2010-02-04,60.95000099999999,61.16999800000001,59.25,59.32,46.539928,7490700,BA
2010-02-05,59.209999,59.740002000000004,57.139999,58.400002,45.818127,9675700,BA
2010-02-08,58.330002,58.970000999999996,57.779999000000004,57.889998999999996,45.418006999999996,4724500,BA
2010-02-09,58.619999,60.43,58.389998999999996,59.740002000000004,46.86945,8250900,BA
2010-02-10,59.709999,60.049999,58.939999,59.540001,46.712524,4237100,BA
2010-02-11,59.75,60.75,58.939999,60.59,47.53631200000001,4395800,BA
2010-02-12,59.869999,59.919998,58.93,59.650002,46.79883200000001,5178300,BA
2010-02-16,60.419998,61.290001000000004,59.900002,61.259998,48.061974,4268700,BA
2010-02-17,61.389998999999996,62,61,61.82,48.50132,4116200,BA
2010-02-18,61.779999000000004,63.009998,61.720001,62.889998999999996,49.340796999999995,4390300,BA
2010-02-19,62.650002,64.339996,62.650002,63.59,49.889996,7371100,BA
2010-02-22,63.580002,64.470001,63.189999,63.970000999999996,50.188114000000006,6034100,BA
2010-02-23,63.81000099999999,64.16999799999999,62.25,62.77,49.246655000000004,6483800,BA
2010-02-24,63,63.700001,62.639999,63.48,49.803698999999995,3400400,BA
2010-02-25,62.720001,62.970000999999996,62,62.869999,49.325100000000006,5043100,BA
2010-02-26,63.09,63.88000099999999,63.029999000000004,63.160000000000004,49.552628,4416000,BA
2010-03-01,63.049999,64.330002,63,64,50.211655,5265600,BA
2010-03-02,64.639999,65.330002,64.360001,64.440002,50.556858,4383200,BA
2010-03-03,64.580002,64.970001,64.050003,64.44999700000001,50.564713000000005,4289400,BA
2010-03-04,65.089996,65.800003,64.849998,65.550003,51.427715000000006,7718700,BA
2010-03-05,66.059998,68.040001,66.029999,67.93,53.294983,8505600,BA
2010-03-08,68.010002,68.010002,67.12999699999999,67.239998,52.75362,5075600,BA
2010-03-09,67.57,68.339996,67.349998,67.790001,53.18513500000001,7655900,BA
2010-03-10,68.139999,70.48000300000001,68.029999,70.010002,54.926842,10616500,BA
2010-03-11,70.080002,70.43,69.15000199999999,70.07,54.973923,7289500,BA
2010-03-12,70.48000300000001,70.489998,69.25,69.830002,54.785625,5302100,BA
2010-03-15,69.370003,69.769997,68.519997,69.400002,54.448265,7709000,BA
2010-03-16,69.239998,69.32,68.300003,68.720001,53.914772,7494400,BA
2010-03-17,68.970001,69.489998,68.290001,69.37999699999999,54.432590000000005,6004300,BA
2010-03-18,69.349998,70.93,69.19000199999999,70.870003,55.601563,7433700,BA
2010-03-19,70.720001,73.300003,70.720001,70.720001,55.48389099999999,17722500,BA
2010-03-22,71.660004,72.639999,71.510002,71.91000400000001,56.417491999999996,9013600,BA
2010-03-23,72.540001,72.62999699999999,71.510002,72.17999999999999,56.62933000000001,4985400,BA
2010-03-24,72.419998,73.199997,71.779999,72.32,56.739166000000004,7700000,BA
2010-03-25,72.94999700000001,73.43,72,72.489998,56.872536000000004,5431000,BA
2010-03-26,72.660004,72.989998,72.349998,72.589996,56.950995999999996,4933700,BA
2010-03-29,73.080002,74.529999,73,74.110001,58.143528,9064200,BA
2010-03-30,73.839996,74.17999999999999,72.699997,73.529999,57.688492000000004,4381300,BA
2010-03-31,72.919998,73.059998,71.94999700000001,72.610001,56.966682,5884600,BA
2010-04-01,73.239998,73.510002,72.300003,72.989998,57.264835000000005,4411000,BA
2010-04-05,72.989998,73.050003,70.94999700000001,72.040001,56.519501,9326300,BA
2010-04-06,71.839996,73.17999999999999,71.769997,72.360001,56.77055000000001,5193800,BA
2010-04-07,72.160004,72.519997,71.470001,72.099998,56.566563,6717200,BA
2010-04-08,71.889999,72.45999900000001,71.20999900000001,72.279999,56.707783,3741500,BA
2010-04-09,72.260002,72.660004,71.809998,72.419998,56.81762299999999,3345700,BA
2010-04-12,72.15000199999999,72.57,71.800003,71.919998,56.425346000000005,3666100,BA
2010-04-13,71.540001,71.69000199999999,70.5,71.19000199999999,55.852612,5079300,BA
2010-04-14,70.830002,71.760002,70.809998,71.699997,56.252739000000005,3495900,BA
2010-04-15,71.339996,72.610001,71.339996,72.089996,56.558727,2943700,BA
2010-04-16,72.099998,72.099998,69.87999699999999,70.790001,55.538799000000004,8071300,BA
2010-04-19,70.269997,71.279999,70.160004,70.95999900000001,55.672161,4203100,BA
2010-04-20,71.540001,71.98000300000001,70.94999700000001,71.41000400000001,56.02523000000001,4759600,BA
2010-04-21,71.510002,74.65000199999999,71.510002,74.160004,58.182766,12035700,BA
2010-04-22,74.45999900000001,76,73.67999999999999,75.589996,59.30466499999999,9088900,BA
2010-04-23,75.040001,75.67999999999999,74.550003,75.12999699999999,58.94378699999999,5198200,BA
2010-04-26,74.580002,75.290001,74.139999,74.339996,58.323963,4023900,BA
2010-04-27,74.65000199999999,74.93,72.23000300000001,72.48000300000001,56.864703999999996,6048300,BA
2010-04-28,72.94999700000001,72.989998,71.339996,72.370003,56.778397000000005,5699500,BA
2010-04-29,73,74,72.66999799999999,73.790001,57.892456,5202000,BA
2010-04-30,73.800003,74.48000300000001,72.260002,72.43,56.825474,5600900,BA
2010-05-03,72.620003,74.699997,72.45999900000001,74.389999,58.363216,5407700,BA
2010-05-04,73.309998,73.44999700000001,72.23000300000001,72.790001,57.107918000000005,6229300,BA
2010-05-05,71.900002,72.040001,70.440002,71,56.026829,5509200,BA
2010-05-06,70.660004,71.489998,62,67.970001,53.635822000000005,13769700,BA
2010-05-07,68.290001,69.120003,65.800003,66.720001,52.649437,8926100,BA
2010-05-10,69.95999900000001,71.73000300000001,69.800003,71,56.026829,8841700,BA
2010-05-11,70.309998,72.66999799999999,70.139999,71.419998,56.358242,6550300,BA
2010-05-12,72.040001,73.370003,72.040001,72.870003,57.502457,6330100,BA
2010-05-13,72.660004,73.300003,71.559998,71.760002,56.626549000000004,3952900,BA
2010-05-14,71.080002,71.400002,68.98000300000001,69.82,55.095688,7952800,BA
2010-05-17,70.360001,70.370003,67.620003,69.67999999999999,54.985218,4813600,BA
2010-05-18,69.889999,70.12999699999999,67.300003,67.720001,53.438564,8881500,BA
2010-05-19,66.849998,67.550003,65.290001,66.20999900000001,52.246990000000004,9974000,BA
2010-05-20,65,65.110001,62.79999900000001,63,49.713947,10899800,BA
2010-05-21,61.990002000000004,65,61.389998999999996,64.559998,50.944958,10882600,BA
2010-05-24,63.660000000000004,64.610001,63.060001,63.150002,49.832314000000004,6160500,BA
2010-05-25,61,62.970000999999996,60.610001,62.779999000000004,49.540337,6903200,BA
2010-05-26,63.59999800000001,65.41000400000001,63,63.259998,49.919128,7386100,BA
2010-05-27,64.860001,65.23000300000001,63.91,65.12999699999999,51.394749,7443400,BA
2010-05-28,65.15000199999999,65.260002,63.509998,64.17999999999999,50.645100000000006,5775600,BA
2010-06-01,64.269997,65.199997,62.860001,62.95000099999999,49.674496,6318500,BA
2010-06-02,63.389998999999996,64.370003,62.060001,64.339996,50.771351,4587900,BA
2010-06-03,64.839996,64.839996,63.509998,64.309998,50.74768099999999,3775600,BA
2010-06-04,63.25,63.41,60.93,61.150002,48.254105,8228800,BA
2010-06-07,61.689999,61.700001,60.07,60.110001,47.433422,5918400,BA
2010-06-08,60.330002,61.09999800000001,59.839999999999996,61.02,48.151512000000004,7191200,BA
2010-06-09,61.48,63.18,61.16999800000001,61.709999,48.69599200000001,7726900,BA
2010-06-10,62.81000099999999,64.010002,62.29999900000001,63.889998999999996,50.41626399999999,5682900,BA
2010-06-11,63.160000000000004,65.699997,63.150002,65.37999699999999,51.59202200000001,8461800,BA
2010-06-14,66.220001,66.550003,64.70999900000001,64.82,51.150127,6000100,BA
2010-06-15,65.66999799999999,67.57,65.470001,67.48000300000001,53.249168000000004,6400600,BA
2010-06-16,66.93,67.559998,66.599998,67.029999,52.894065999999995,4451700,BA
2010-06-17,67.48000300000001,67.489998,65.87999699999999,67.260002,53.075565000000005,3637100,BA
2010-06-18,67.37999699999999,68.139999,67.160004,67.95999900000001,53.627937,6213700,BA
2010-06-21,68.94999700000001,69.339996,67.57,67.970001,53.635822000000005,4109500,BA
2010-06-22,67.970001,68.470001,66.15000199999999,66.279999,52.302212000000004,4188200,BA
2010-06-23,66.419998,67.87999699999999,65.65000199999999,67.44999700000001,53.22547500000001,6098600,BA
2010-06-24,67.16999799999999,68.239998,67.139999,67.43,53.20970500000001,7768700,BA
2010-06-25,67.309998,68.769997,66.66999799999999,68.769997,54.26712800000001,13325500,BA
2010-06-28,68.43,68.620003,67.260002,67.300003,53.107109,5517000,BA
2010-06-29,66.110001,66.199997,62.560001,63.040001,49.74552500000001,9210000,BA
2010-06-30,63.049999,64.20999900000001,62.580002,62.75,49.516665999999994,7102200,BA
2010-07-01,62.48,62.720001,61.31000099999999,62.259998,49.130013000000005,6465100,BA
2010-07-02,62.32,62.5,61.16999800000001,61.939999,48.87747999999999,3561300,BA
2010-07-06,62.709999,63.02,60.650002,61.360001,48.419810999999996,5444200,BA
2010-07-07,61.48,63.369999,61.029999000000004,63.29999900000001,49.95067999999999,4785100,BA
2010-07-08,64.089996,64.889999,63.549999,64.73000300000001,51.07911300000001,4489200,BA
2010-07-09,65.199997,65.199997,64.010002,64.660004,51.023869,3145000,BA
2010-07-12,64.550003,64.98000300000001,64.010002,64.339996,50.771351,2299500,BA
2010-07-13,65.15000199999999,65.360001,64.17999999999999,64.43,50.842380999999996,6208300,BA
2010-07-14,64.290001,65.389999,64.050003,64.75,51.094894,3822500,BA
2010-07-15,65.65000199999999,65.779999,63.360001,64.370003,50.79503600000001,8068800,BA
2010-07-16,63.959998999999996,64.260002,61.68,61.900002,48.845932000000005,7016400,BA
2010-07-19,62.720001,63.360001,62.040001,63.18,49.855999,5031500,BA
2010-07-20,62.259998,64,61.830002,63.88000099999999,50.408367,5068600,BA
2010-07-21,64.400002,64.809998,62.66999800000001,63.18,49.855999,4459500,BA
2010-07-22,64.019997,67.110001,64.019997,66.599998,52.554745,7572300,BA
2010-07-23,66.489998,68.16999799999999,66.360001,67.93,53.604275,5023400,BA
2010-07-26,68.15000199999999,68.989998,68,68.849998,54.330245999999995,5836600,BA
2010-07-27,69.25,69.75,68.400002,68.620003,54.148762000000005,5686800,BA
2010-07-28,67.620003,68,66.900002,67.32,53.12291700000001,5540700,BA
2010-07-29,67.849998,68.529999,66.69000199999999,67.220001,53.043983,4458600,BA
2010-07-30,66.610001,68.37999699999999,66.470001,68.139999,53.769974000000005,6022000,BA
2010-08-02,69.010002,69.93,68.5,69.69000199999999,54.993107,5430800,BA
2010-08-03,69.309998,70,68.93,69.540001,54.87474399999999,3773400,BA
2010-08-04,69.419998,69.93,69.160004,69.25,54.977923999999994,3860000,BA
2010-08-05,68.73000300000001,69.25,68.330002,68.70999900000001,54.549236,4312900,BA
2010-08-06,68.029999,68.720001,67.360001,68.699997,54.54129399999999,4498800,BA
2010-08-09,69.16999799999999,69.470001,68.44999700000001,68.989998,54.771526,2904300,BA
2010-08-10,68.290001,68.970001,67.540001,68.620003,54.477790999999996,4126200,BA
2010-08-11,67.17999999999999,67.260002,64.919998,65.599998,52.080177,5230700,BA
2010-08-12,64.65000199999999,65.269997,64.440002,64.699997,51.365669,3847700,BA
2010-08-13,64.589996,65.699997,64.540001,64.839996,51.476814,3665200,BA
2010-08-16,64.269997,64.93,63.650002,64.400002,51.127499,3033200,BA
2010-08-17,65.160004,66.91000400000001,64.65000199999999,65.989998,52.38980899999999,4303900,BA
2010-08-18,66.050003,66.360001,64.989998,66,52.397743,2812800,BA
2010-08-19,65.739998,65.82,64.15000199999999,64.620003,51.302155000000006,4200700,BA
2010-08-20,64.199997,64.73000300000001,63.59,64.599998,51.286278,3865900,BA
2010-08-23,65.089996,65.239998,63.209999,63.29999900000001,50.254203999999994,3887800,BA
2010-08-24,62.549999,62.81000099999999,60.529999000000004,60.93,48.372631,9981400,BA
2010-08-25,60.490002000000004,61.110001,59.48,60.759998,48.23769,5143200,BA
2010-08-26,61.360001,62.560001,61.07,61.32,48.682280999999996,4883300,BA
2010-08-27,61.130001,63.339999999999996,60.57,63.160000000000004,50.143059,6851600,BA
2010-08-30,63,63.189999,62.09999800000001,62.09999800000001,49.301520999999994,3279200,BA
2010-08-31,62,62.18,60.79999900000001,61.130001,48.531437,5309500,BA
2010-09-01,61.790001000000004,63.09,61.660000000000004,62.290001000000004,49.452354,5688800,BA
2010-09-02,62.339999999999996,63.389998999999996,62.200001,63.389998999999996,50.325645,3465800,BA
2010-09-03,64.470001,65.419998,64.089996,64.639999,51.318026999999994,3471600,BA
2010-09-07,64.25,64.25,63.290001000000004,63.419998,50.349467999999995,2529800,BA
2010-09-08,63.59999800000001,65,63.580002,64.5,51.206886,3747800,BA
2010-09-09,65.510002,65.62999699999999,62.95000099999999,63.439999,50.365353000000006,4190700,BA
2010-09-10,63.38000099999999,64.099998,62.959998999999996,63.839999999999996,50.682903,3210300,BA
2010-09-13,64.73000300000001,64.98000300000001,63.919998,64.19000199999999,50.960789,3119100,BA
2010-09-14,64.019997,64.349998,62.43,62.759998,49.825489,6025500,BA
2010-09-15,62.490002000000004,62.790001000000004,61.889998999999996,62.730000000000004,49.80167399999999,4928100,BA
2010-09-16,62.389998999999996,63.349998,62.200001,62.580002,49.682598000000006,4676500,BA
2010-09-17,63.259998,63.339999999999996,62,62.95000099999999,49.976334,10702700,BA
2010-09-20,62.990002000000004,63.900002,62.529999000000004,63.720001,50.58764299999999,4169100,BA
2010-09-21,63.79999900000001,64.5,63.389998999999996,64.23000300000001,50.99253100000001,5361200,BA
