ticker,date,open,high,low,close,volume,closeadjusted,range_pct,next_day_range_pct
VTI,2001-04-02,52.37581461933486,52.37581461933486,52.37581461933486,52.37581461933486,0,34.491529597522295,0,0
VTI,2001-04-03,50.572867419302256,50.572867419302256,50.572867419302256,50.572867419302256,0,33.30421810337824,0,0
VTI,2001-04-04,50.43904976361266,50.43904976361266,50.43904976361266,50.43904976361266,0,33.216093924968135,0,0
VTI,2001-04-05,52.643260922725794,52.643260922725794,52.643260922725794,52.643260922725794,0,34.66765348516396,0,0
VTI,2001-04-06,51.60314996331921,51.60314996331921,51.60314996331921,51.60314996331921,0,33.98269959562893,0,0
VTI,2001-04-09,52.019156545484186,52.019156545484186,52.019156545484186,52.019156545484186,0,34.25665625760723,0,0
VTI,2001-04-10,53.43085720981415,53.43085720981415,53.43085720981415,53.43085720981415,0,35.186316552162424,0,0
VTI,2001-04-11,53.31688539289208,53.31688539289208,53.31688539289208,53.31688539289208,0,35.11126163749958,0,0
VTI,2001-04-12,54.12432751874797,54.12432751874797,54.12432751874797,54.12432751874797,0,35.6429939682453,0,0
VTI,2001-04-16,53.94609298581676,53.94609298581676,53.94609298581676,53.94609298581676,0,35.52561953287704,0,0
VTI,2001-04-17,54.50083143136616,54.50083143136616,54.50083143136616,54.50083143136616,0,35.89093657190763,0,0
VTI,2001-04-18,56.62584824339746,56.62584824339746,56.62584824339746,56.62584824339746,0,37.29034354629296,0,0
VTI,2001-04-19,57.33406117541572,57.33406117541572,57.33406117541572,57.33406117541572,0,37.75672955830236,0,0
VTI,2001-04-20,56.84377445386371,56.84377445386371,56.84377445386371,56.84377445386371,0,37.43385650915574,0,0
VTI,2001-04-23,55.99172644277797,55.99172644277797,55.99172644277797,55.99172644277797,0,36.87274945227332,0,0
VTI,2001-04-24,55.31318776491686,55.31318776491686,55.31318776491686,55.31318776491686,0,36.42590510129552,0,0
VTI,2001-04-25,56.19491003015977,56.19491003015977,56.19491003015977,56.19491003015977,0,37.00655381920955,0,0
VTI,2001-04-26,56.467270541245526,56.467270541245526,56.467270541245526,56.467270541245526,0,37.1859139054934,0,0
VTI,2001-04-27,57.31421533664819,57.31421533664819,57.31421533664819,57.31421533664819,0,37.743660294555085,0,0
VTI,2001-04-30,57.15582664248452,57.15582664248452,57.15582664248452,57.15582664248452,0,37.639355122934106,0,0
VTI,2001-05-01,57.92849129850017,57.92849129850017,57.92849129850017,57.92849129850017,0,38.14818512482747,0,0
VTI,2001-05-02,57.97801139142485,57.97801139142485,57.97801139142485,57.97801139142485,0,38.18079604960636,0,0
VTI,2001-05-03,57.125963380339094,57.125963380339094,57.125963380339094,57.125963380339094,0,37.61968899272393,0,0
VTI,2001-05-04,57.95325134496251,57.95325134496251,57.95325134496251,57.95325134496251,0,38.16449058721691,0,0
VTI,2001-05-07,57.80960527388328,57.80960527388328,57.80960527388328,57.80960527388328,0,38.06989401152245,0,0
VTI,2001-05-08,57.7056508803391,57.7056508803391,57.7056508803391,57.7056508803391,0,38.001435963322514,0,0
VTI,2001-05-09,57.45294720003261,57.45294720003261,57.45294720003261,57.45294720003261,0,37.83502067160738,0,0
VTI,2001-05-10,57.448032992337794,57.448032992337794,57.448032992337794,57.448032992337794,0,37.8317844729652,0,0
VTI,2001-05-11,57.0170947791001,57.0170947791001,57.0170947791001,57.0170947791001,0,37.54799474588181,0,0
VTI,2001-05-14,57.17056926556898,57.17056926556898,57.17056926556898,57.17056926556898,0,37.64906371886064,0,0
VTI,2001-05-15,57.195329312031305,57.195329312031305,57.195329312031305,57.195329312031305,0,37.66536918125007,0,0
VTI,2001-05-16,58.829870394522345,58.829870394522345,58.829870394522345,58.829870394522345,0,38.74177863731023,0,0
VTI,2001-05-17,58.98844809667428,58.98844809667428,58.98844809667428,58.98844809667428,0,38.84620827810977,0,0
VTI,2001-05-18,59.15685421421585,59.15685421421585,59.15685421421585,59.15685421421585,0,38.95711031619367,0,0
VTI,2001-05-21,60.11285661884578,60.11285661884578,60.11285661884578,60.11285661884578,0,39.58667542127603,0,0
VTI,2001-05-22,59.954278916693845,59.954278916693845,59.954278916693845,59.954278916693845,0,39.48224578047648,0,0
VTI,2001-05-23,59.028139774209336,59.028139774209336,59.028139774209336,59.028139774209336,0,38.872346805604295,0,0
VTI,2001-05-24,59.21639173051843,59.21639173051843,59.21639173051843,59.21639173051843,0,38.99631810743545,0,0
VTI,2001-05-25,58.51781820590154,58.51781820590154,58.51781820590154,58.51781820590154,0,38.53628002353186,0,0
VTI,2001-05-29,58.062119946201506,58.062119946201506,58.062119946201506,58.062119946201506,0,38.23618483405902,0,0
VTI,2001-05-30,57.17056926556898,57.17056926556898,57.17056926556898,57.17056926556898,0,37.64906371886063,0,0
VTI,2001-05-31,57.52722733941963,57.52722733941963,57.52722733941963,57.52722733941963,0,37.883937058775686,0,0
VTI,2001-06-01,57.7500677575807,57.7500677575807,57.7500677575807,57.7500677575807,0,38.03068622028066,0,0
VTI,2001-06-04,58.047377323117054,58.047377323117054,58.047377323117054,58.047377323117054,0,38.22647623813248,0,0
VTI,2001-06-05,58.80019614036518,58.80019614036518,58.80019614036518,58.80019614036518,0,38.72223697627861,0,0
VTI,2001-06-06,58.18610918650147,58.18610918650147,58.18610918650147,58.18610918650147,0,38.31783661518478,0,0
VTI,2001-06-07,58.50798979051191,58.50798979051191,58.50798979051191,58.50798979051191,0,38.529807626247496,0,0
VTI,2001-06-08,57.95816555265733,57.95816555265733,57.95816555265733,57.95816555265733,0,38.16772678585909,0,0
VTI,2001-06-11,57.47279303880014,57.47279303880014,57.47279303880014,57.47279303880014,0,37.84808993535464,0,0
VTI,2001-06-12,57.53724476279753,57.53724476279753,57.53724476279753,57.53724476279753,0,37.8905339252386,0,0
VTI,2001-06-13,56.898208754483214,56.898208754483214,56.898208754483214,56.898208754483214,0,37.46970363257678,0,0
VTI,2001-06-14,55.90251467231823,55.90251467231823,55.90251467231823,55.90251467231823,0,36.8139999999999,0,1.4492753623188248
VTI,2001-06-15,55.45,56,55.2,55.65,1067400,36.8139999999999,1.4492753623188248,1.0849909584086825
VTI,2001-06-18,55.8,55.9,55.3,55.3,282600,36.5819999999999,1.0849909584086825,1.6289592760180938
VTI,2001-06-19,56.15,56.15,55.25,55.45,1777600,36.6819999999999,1.6289592760180938,1.2635379061371799
VTI,2001-06-20,55.4,56.1,55.4,56.05,476000,37.0779999999999,1.2635379061371799,1.5205724508050134
VTI,2001-06-21,56,56.75,55.9,56.5,240400,37.37599999999989,1.5205724508050134,0.9838998211091354
VTI,2001-06-22,56.45,56.45,55.9,56.15,180600,37.144999999999904,0.9838998211091354,1.4440433212996373
VTI,2001-06-25,56.1,56.2,55.4,55.65,30400,36.9059999999999,1.4440433212996373,1.3623978201634968
VTI,2001-06-26,55.05,55.8,55.05,55.5,146600,36.8069999999999,1.3623978201634968,1.0859728506787292
VTI,2001-06-27,55.6,55.85,55.25,55.5,114000,36.8069999999999,1.0859728506787292,1.4311270125223707
VTI,2001-06-28,55.9,56.7,55.9,56.2,357400,37.2709999999999,1.4311270125223707,1.5192135835567333
VTI,2001-06-29,56.05,56.8,55.95,56.5,215000,37.469999999999885,1.5192135835567333,1.1545293072824148
VTI,2001-07-02,56.3,56.95,56.3,56.65,290000,37.569999999999894,1.1545293072824148,0.5319148936170359
VTI,2001-07-03,56.6,56.7,56.4,56.6,56800,37.536999999999885,0.5319148936170359,0.8035714285714368
VTI,2001-07-05,56.45,56.45,56,56,627600,37.13899999999989,0.8035714285714368,1.9266055045871422
VTI,2001-07-06,55.5,55.55,54.5,54.5,777000,36.143999999999885,1.9266055045871422,0.8234217749313766
VTI,2001-07-09,54.7,55.1,54.65,54.85,850000,36.37599999999989,0.8234217749313766,1.846722068328721
VTI,2001-07-10,55.15,55.15,54.15,54.15,218000,35.91199999999989,1.846722068328721,1.1183597390493905
VTI,2001-07-11,54.25,54.25,53.65,54.2,47200,35.9449999999999,1.1183597390493905,1.5539305301645268
VTI,2001-07-12,54.75,55.55,54.7,55.5,64800,36.806999999999896,1.5539305301645268,1.2692656391659174
VTI,2001-07-13,55.2,55.85,55.15,55.75,430000,36.972999999999885,1.2692656391659174,1.3623978201634968
VTI,2001-07-16,55.8,55.8,55.05,55.1,46400,36.5419999999999,1.3623978201634968,1.6408386508659945
VTI,2001-07-17,55,55.75,54.85,55.75,183400,36.972999999999885,1.6408386508659945,1.091901728844391
VTI,2001-07-18,55.3,55.55,54.95,55.15,54400,36.57499999999989,1.091901728844391,1.538461538461533
VTI,2001-07-19,55.9,56.1,55.25,55.5,18600,36.80699999999989,1.538461538461533,0.7239819004524861
VTI,2001-07-20,55.5,55.65,55.25,55.5,11600,36.80699999999989,0.7239819004524861,2.108157653528875
VTI,2001-07-23,55.65,55.7,54.55,54.55,52000,36.17699999999989,2.108157653528875,2.0599250936329527
VTI,2001-07-24,54.35,54.5,53.4,53.75,102400,35.6459999999999,2.0599250936329527,1.3023255813953583
VTI,2001-07-25,53.85,54.45,53.75,54.45,519200,36.11099999999989,1.3023255813953583,1.7527675276752586
VTI,2001-07-26,54.35,55.15,54.2,55.15,65000,36.57499999999989,1.7527675276752586,1.0027347310847645
VTI,2001-07-27,55.2,55.4,54.85,55.25,208000,36.64099999999988,1.0027347310847645,0.8189262966332933
VTI,2001-07-30,55.4,55.4,54.95,55.2,25600,36.60799999999988,0.8189262966332933,1.26811594202898
VTI,2001-07-31,55.25,55.9,55.2,55.4,119200,36.74099999999989,1.26811594202898,0.8108108108108247
VTI,2001-08-01,55.6,55.95,55.5,55.65,237400,36.905999999999885,0.8108108108108247,0.9883198562443907
VTI,2001-08-02,56.2,56.2,55.65,55.85,62200,37.03899999999989,0.9883198562443907,0.9954751131221684
VTI,2001-08-03,55.8,55.8,55.25,55.65,17600,36.905999999999885,0.9954751131221684,1.2750455373406355
VTI,2001-08-06,55.6,55.6,54.9,55,30400,36.47499999999988,1.2750455373406355,0.45537340619308253
VTI,2001-08-07,54.95,55.15,54.9,55.1,29200,36.54199999999989,0.45537340619308253,2.1276595744680993
VTI,2001-08-08,54.95,55.2,54.05,54.1,54400,35.878999999999884,2.1276595744680993,0.8364312267657992
VTI,2001-08-09,54.05,54.25,53.8,54.25,56200,35.97799999999989,0.8364312267657992,1.9589552238805874
VTI,2001-08-10,54.3,54.65,53.6,54.5,114200,36.143999999999885,1.9589552238805874,0.7359705611775569
VTI,2001-08-13,54.6,54.75,54.35,54.6,34200,36.20999999999989,0.7359705611775569,1.1039558417663242
VTI,2001-08-14,54.8,54.95,54.35,54.45,38600,36.11099999999989,1.1039558417663242,1.2962962962963065
VTI,2001-08-15,54.7,54.7,54,54,49800,35.811999999999884,1.2962962962963065,1.1204481792717047
VTI,2001-08-16,53.95,54.15,53.55,54.15,42800,35.911999999999885,1.1204481792717047,1.411100658513642
VTI,2001-08-17,53.85,53.9,53.15,53.35,84600,35.380999999999894,1.411100658513642,0.7029053420805953
VTI,2001-08-20,53.375,53.725,53.35,53.7,71800,35.612999999999886,0.7029053420805953,2.2662889518413554
VTI,2001-08-21,53.8,54.15,52.95,52.95,69800,35.11599999999989,2.2662889518413554,1.4191106906338735
VTI,2001-08-22,53.3,53.6,52.85,53.45,326800,35.44699999999988,1.4191106906338735,0.5633802816901401
VTI,2001-08-23,53.45,53.55,53.25,53.35,31000,35.38099999999988,0.5633802816901401,1.7790262172284743
VTI,2001-08-24,53.5,54.35,53.4,54.35,52400,36.04399999999987,1.7790262172284743,0.6481481481481532
VTI,2001-08-27,54.2,54.35,54,54.15,75600,35.911999999999885,0.6481481481481532,1.5962441314554043
VTI,2001-08-28,54.1,54.1,53.25,53.25,61600,35.31499999999988,1.5962441314554043,1.614434947768273
VTI,2001-08-29,53.5,53.5,52.65,52.75,90000,34.98299999999988,1.614434947768273,2.127659574468077
VTI,2001-08-30,52.8,52.8,51.7,51.95,111800,34.45299999999989,2.127659574468077,1.2524084778420042
VTI,2001-08-31,52.1,52.55,51.9,52.2,69800,34.61799999999989,1.2524084778420042,2.215799614643532
VTI,2001-09-04,52.15,53.05,51.9,51.9,71600,34.41999999999988,2.215799614643532,1.560975609756099
VTI,2001-09-05,51.95,52.05,51.25,51.85,45800,34.385999999999896,1.560975609756099,1.7716535433071057
VTI,2001-09-06,51.7,51.7,50.8,50.8,90600,33.68999999999989,1.7716535433071057,2.2110552763819014
VTI,2001-09-07,50.5,50.85,49.75,49.75,133200,32.99399999999989,2.2110552763819014,1.8734177215189884
VTI,2001-09-10,49.65,50.3,49.375,50.15,75200,33.258999999999894,1.8734177215189884,3.023872679045092
VTI,2001-09-17,47.125,48.55,47.125,47.745,410000,31.663999999999906,3.023872679045092,1.964949548592676
VTI,2001-09-18,47.725,48,47.075,47.135,318400,31.258999999999904,1.964949548592676,5.376940133037689
VTI,2001-09-19,47.525,47.525,45.1,46.5,257200,30.837999999999905,5.376940133037689,2.111111111111108
VTI,2001-09-20,45.95,45.95,45,45,218200,29.84399999999991,2.111111111111108,3.686635944700467
VTI,2001-09-21,45,45,43.4,44.275,223200,29.362999999999904,3.686635944700467,1.872368712608008
VTI,2001-09-24,45.975,45.975,45.13,45.695,578000,30.408999999999903,1.872368712608008,1.8021978021978136
VTI,2001-09-25,45.975,46.32,45.5,46.125,190000,30.69499999999991,1.8021978021978136,1.731127424126222
VTI,2001-09-26,46.425,46.425,45.635,45.77,244200,30.45899999999991,1.731127424126222,2.3468488320846026
VTI,2001-09-27,45.8,46.445,45.38,46.225,406200,30.761999999999905,2.3468488320846026,1.7139796464917145
VTI,2001-09-28,46.675,47.475,46.675,47.475,365800,31.592999999999908,1.7139796464917145,1.3824884792626557
VTI,2001-10-01,47.1,47.3,46.655,47.045,922000,31.306999999999903,1.3824884792626557,1.4255319148936296
VTI,2001-10-02,47.025,47.67,47,47.625,983400,31.692999999999905,1.4255319148936296,3.6565977742448297
VTI,2001-10-03,48.9,48.9,47.175,48.465,722600,32.2519999999999,3.6565977742448297,1.7789203084833005
VTI,2001-10-04,49.49,49.49,48.625,48.625,579000,32.35899999999991,1.7789203084833005,1.6887313666214876
VTI,2001-10-05,48.775,48.775,47.965,48.65,338000,32.3749999999999,1.6887313666214876,1.0175475028553649
VTI,2001-10-08,48.645,48.645,48.155,48.325,726800,32.15899999999991,1.0175475028553649,0.7715566677093166
VTI,2001-10-09,48.325,48.325,47.955,48.005,466400,31.94599999999991,0.7715566677093166,2.28809152366094
VTI,2001-10-10,48.075,49.175,48.075,49.145,665600,32.7049999999999,2.28809152366094,0.8547008547008517
VTI,2001-10-11,49.875,50.15,49.725,50.05,540200,33.3069999999999,0.8547008547008517,2.2201759770820617
VTI,2001-10-12,49.725,49.955,48.87,49.665,353400,33.0509999999999,2.2201759770820617,1.2201321809862664
VTI,2001-10-15,49.4,49.775,49.175,49.735,458600,33.0969999999999,1.2201321809862664,1.309164149043296
VTI,2001-10-16,49.7,50.3,49.65,50,1283000,33.273999999999894,1.309164149043296,3.0612244897959107
VTI,2001-10-17,50.4,50.5,49,49,516200,32.60799999999989,3.0612244897959107,1.2360939431396822
VTI,2001-10-18,49.005,49.14,48.54,48.745,476600,32.43899999999989,1.2360939431396822,1.6476683937823866
VTI,2001-10-19,48.555,49.045,48.25,48.88,536800,32.52799999999989,1.6476683937823866,1.8645630570638394
VTI,2001-10-22,48.85,49.715,48.805,49.61,449800,33.013999999999896,1.8645630570638394,1.468354430379759
VTI,2001-10-23,49.85,50.1,49.375,49.425,397600,32.8909999999999,1.468354430379759,0.9958337567320452
VTI,2001-10-24,49.695,49.695,49.205,49.4,445000,32.8739999999999,0.9958337567320452,2.9879864462470485
VTI,2001-10-25,49,50.15,48.695,50.1,773600,33.3399999999999,2.9879864462470485,1.22024404880976
VTI,2001-10-26,50.15,50.6,49.99,50.35,308000,33.506999999999884,1.22024404880976,2.0325203252032464
VTI,2001-10-29,50.2,50.2,49.2,49.2,339800,32.74099999999989,2.0325203252032464,1.674118748050324
VTI,2001-10-30,48.89,48.89,48.085,48.39,436800,32.2019999999999,1.674118748050324,1.2796697626418885
VTI,2001-10-31,48.675,49.07,48.45,48.45,227400,32.24199999999989,1.2796697626418885,3.0479558930614825
VTI,2001-11-01,48.725,49.53,48.065,49.47,343200,32.92099999999989,3.0479558930614825,1.3136456211812586
VTI,2001-11-02,49.1,49.745,49.1,49.55,308000,32.97399999999989,1.3136456211812586,0.698602794411185
VTI,2001-11-05,50.4,50.45,50.1,50.25,241400,33.43999999999989,0.698602794411185,2.0000000000000018
VTI,2001-11-06,50.2,51,50,51,388000,33.93899999999989,2.0000000000000018,0.9832841691248762
VTI,2001-11-07,51.35,51.35,50.85,50.9,154800,33.872999999999884,0.9832841691248762,1.6699410609037457
VTI,2001-11-08,51.3,51.75,50.9,50.95,128200,33.905999999999885,1.6699410609037457,0.9871668311944637
VTI,2001-11-09,50.9,51.15,50.65,51.05,207400,33.972999999999885,0.9871668311944637,1.998001998001997
VTI,2001-11-12,50.5,51.05,50.05,50.95,368400,33.905999999999885,1.998001998001997,0.9718172983479212
VTI,2001-11-13,51.6,51.95,51.45,51.85,153400,34.504999999999896,0.9718172983479212,1.4506769825918697
VTI,2001-11-14,52.45,52.45,51.7,52.15,207800,34.70499999999989,1.4506769825918697,0.9652509652509744
VTI,2001-11-15,52.1,52.3,51.8,52,203800,34.60499999999989,0.9652509652509744,1.1639185257032114
VTI,2001-11-16,52.15,52.15,51.55,52,163800,34.60499999999989,1.1639185257032114,0.8645533141210526
VTI,2001-11-19,52.25,52.5,52.05,52.5,273800,34.93699999999989,0.8645533141210526,0.86289549376799
VTI,2001-11-20,52.6,52.6,52.15,52.15,84000,34.70499999999989,0.86289549376799,1.0648596321394033
VTI,2001-11-21,52.2,52.2,51.65,51.8,128600,34.471999999999895,1.0648596321394033,1.2524084778420042
VTI,2001-11-23,52.55,52.55,51.9,52.45,90800,34.9039999999999,1.2524084778420042,1.0506208213944657
VTI,2001-11-26,52.65,52.9,52.35,52.8,139000,35.136999999999894,1.0506208213944657,1.9157088122605304
VTI,2001-11-27,52.75,53.2,52.2,52.65,241400,35.03699999999988,1.9157088122605304,1.844660194174752
VTI,2001-11-28,52.45,52.45,51.5,51.5,207600,34.27199999999989,1.844660194174752,1.4548981571290032
VTI,2001-11-29,51.9,52.3,51.55,52.3,170400,34.80399999999989,1.4548981571290032,0.4793863854266611
VTI,2001-11-30,52.2,52.4,52.15,52.15,331800,34.70499999999989,0.4793863854266611,0.7759456838021483
VTI,2001-12-03,51.95,51.95,51.55,51.8,263800,34.47199999999989,0.7759456838021483,1.1571841851494735
VTI,2001-12-04,52,52.45,51.85,52.45,184600,34.90399999999989,1.1571841851494735,1.8903591682419618
VTI,2001-12-05,53,53.9,52.9,53.75,201000,35.76899999999988,1.8903591682419618,0.8411214953271129
VTI,2001-12-06,53.95,53.95,53.5,53.65,275800,35.70299999999988,0.8411214953271129,1.1299435028248705
VTI,2001-12-07,53.7,53.7,53.1,53.55,173400,35.63599999999988,1.1299435028248705,1.5238095238095273
VTI,2001-12-10,53.2,53.3,52.5,52.55,346800,34.97099999999988,1.5238095238095273,1.4354066985645897
VTI,2001-12-11,52.75,53,52.25,52.4,254400,34.87099999999989,1.4354066985645897,1.4464802314368308
VTI,2001-12-12,52.6,52.6,51.85,52.35,315400,34.83799999999988,1.4464802314368308,1.2621359223300876
VTI,2001-12-13,52,52.15,51.5,51.6,111000,34.33899999999988,1.2621359223300876,1.070038910505855
VTI,2001-12-14,51.55,51.95,51.4,51.8,192400,34.47199999999989,1.070038910505855,1.158301158301156
VTI,2001-12-17,51.85,52.4,51.8,52.2,81600,34.737999999999886,1.158301158301156,0.570884871550903
VTI,2001-12-18,52.7,52.85,52.55,52.75,324600,35.10399999999987,0.570884871550903,1.4312977099236734
VTI,2001-12-19,52.5,53.15,52.4,53,112200,35.26999999999988,1.4312977099236734,1.0476190476190528
VTI,2001-12-20,52.95,53.05,52.5,52.5,131800,34.93699999999987,1.0476190476190528,0.6660323501427312
VTI,2001-12-21,52.6,52.9,52.55,52.8,338200,35.13699999999988,0.6660323501427312,0.0948766603415585
VTI,2001-12-24,52.7,52.75,52.7,52.7,123200,35.20099999999987,0.0948766603415585,1.330798479087436
VTI,2001-12-26,52.6,53.3,52.6,52.95,94600,35.36799999999988,1.330798479087436,0.5660377358490454
VTI,2001-12-27,53.1,53.3,53,53.25,94400,35.568999999999875,0.5660377358490454,0.5623242736644718
VTI,2001-12-28,53.45,53.65,53.35,53.45,220000,35.70199999999986,0.5623242736644718,1.5180265654648917
VTI,2001-12-31,53.5,53.5,52.7,52.7,137600,35.20099999999987,1.5180265654648917,1.6252390057361454
